UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_014,103.56,14.897,12.106,-76.41,0.00010559,533.986,1.08,1.62,9.4,0.3452,0.0,0.0,77.369,4.11,HAPS
UE_015,110.0,13.9,13.001,-77.583,0.00011346,570.63,1.22,1.07,9.4,0.3667,0.0,0.0,80.504,4.39,HAPS
UE_016,140.89,13.32,10.897,-79.684,0.00100505,485.248,1.51,1.97,9.4,0.4696,0.0,0.0,73.139,3.73,HAPS
UE_017,49.35,28.992,25.285,-70.358,1.614e-05,1092.486,1.02,2.89,9.4,0.1645,0.0,0.0,100.0,8.4,HAPS
UE_018,99.85,22.695,20.828,-74.245,1.235e-05,900.984,0.77,1.17,9.4,0.3328,0.0,0.0,100.0,6.93,HAPS
UE_019,105.76,-13.919,-17.333,-92.437,0.02001255,3.434,1.15,19.04,9.4,0.3525,42.02,31.49,0.0,0.03,HAPS
UE_000,150.65,13.456,10.895,-81.202,0.00102053,485.184,1.22,0.97,9.4,0.5022,0.0,0.0,73.133,3.73,HAPS
UE_001,115.24,16.063,13.253,-77.696,0.00010009,580.978,0.85,0.15,9.4,0.3841,0.0,0.0,81.384,4.47,HAPS
UE_002,83.87,-11.704,-13.807,-90.695,0.02001024,7.648,0.87,32.08,9.4,0.2796,39.34,22.95,0.0,0.06,HAPS
UE_003,169.39,11.226,7.889,-79.799,0.00100132,368.941,1.82,5.84,9.4,0.5646,0.0,0.0,62.611,2.84,HAPS
UE_004,148.26,15.036,12.857,-79.119,0.0001012,564.713,1.25,0.89,9.4,0.4942,0.0,0.0,80.0,4.34,HAPS
UE_005,93.48,13.179,7.073,-77.257,0.00101386,339.062,0.87,1.06,9.4,0.3116,0.0,0.0,59.757,2.61,HAPS
UE_006,176.74,22.122,19.798,-73.829,0.00010507,856.938,1.58,2.61,9.4,0.5891,0.0,0.0,100.0,6.59,HAPS
UE_007,44.34,28.467,23.87,-71.093,1.213e-05,1031.587,0.69,0.39,9.4,0.1478,0.0,0.0,100.0,7.94,HAPS
UE_008,96.02,5.327,2.367,-83.74,0.02002645,187.998,0.66,46.59,9.4,0.3201,17.06,9.05,43.286,1.45,HAPS
UE_009,174.65,15.251,11.939,-76.872,0.00100348,527.219,1.94,3.55,9.4,0.5822,0.0,0.0,76.787,4.06,HAPS
UE_010,104.03,-6.251,-10.623,-87.802,0.02000061,15.583,0.98,7.22,9.4,0.3468,34.88,24.42,0.0,0.12,HAPS
UE_011,121.03,12.846,8.312,-77.356,0.00100877,384.761,1.51,1.09,9.4,0.4034,0.0,0.0,64.092,2.96,HAPS
UE_012,141.57,8.681,6.964,-80.32,0.00100282,335.126,1.32,0.12,9.4,0.4719,0.0,0.0,59.374,2.58,HAPS
UE_013,179.87,14.588,12.012,-76.427,0.00012217,530.188,1.88,1.03,9.4,0.5996,0.0,0.0,77.042,4.08,HAPS
UE_014,103.37,15.587,11.594,-76.808,0.00100828,513.237,1.4,1.01,9.4,0.3446,0.0,0.0,75.578,3.95,HAPS
UE_015,109.79,18.02,14.847,-76.188,0.00012068,647.193,1.34,1.08,9.4,0.366,0.0,0.0,86.963,4.98,HAPS
UE_016,140.74,8.965,4.233,-81.698,0.02000264,242.832,1.26,30.09,9.4,0.4691,0.0,0.0,49.814,1.87,HAPS
UE_017,49.45,13.541,8.183,-79.626,0.00100339,379.908,0.77,2.71,9.4,0.1648,0.0,0.0,63.64,2.92,HAPS
UE_018,99.65,16.731,14.57,-76.304,0.00011451,635.663,1.07,0.61,9.4,0.3322,0.0,0.0,85.997,4.89,HAPS
UE_019,105.58,-17.86,-19.082,-93.273,0.02000828,2.303,0.93,48.52,9.4,0.3519,42.02,31.43,0.0,0.02,HAPS
UE_000,150.75,13.988,14.429,-78.404,0.00010612,629.782,1.1,1.09,9.4,0.5025,0.0,0.0,85.503,4.84,HAPS
UE_001,115.45,13.87,13.381,-79.905,0.00010032,586.293,1.08,2.65,9.4,0.3848,0.0,0.0,81.835,4.51,HAPS
UE_002,83.67,-5.1,-9.46,-88.441,0.02000062,20.119,0.83,46.31,9.4,0.2789,39.34,22.9,1.89,0.15,HAPS
UE_003,169.39,8.516,8.637,-80.162,0.00102511,397.042,1.29,4.54,9.4,0.5646,0.0,0.0,65.229,3.05,HAPS
UE_004,148.43,12.158,10.232,-78.697,0.00100904,458.869,1.39,3.32,9.4,0.4948,0.0,0.0,70.813,3.53,HAPS
UE_005,93.64,10.841,6.402,-79.435,0.00100827,315.135,0.73,0.4,9.4,0.3121,0.0,0.0,57.406,2.42,HAPS
UE_006,176.95,14.876,12.237,-78.378,0.00011066,539.349,1.56,1.62,9.4,0.5898,0.0,0.0,77.83,4.15,HAPS
UE_007,44.17,31.027,29.889,-70.212,1.2e-05,1290.964,0.78,0.18,9.4,0.1472,0.0,0.0,100.0,9.93,HAPS
UE_008,96.13,7.504,2.211,-81.944,0.02000918,183.74,0.9,31.97,9.4,0.3204,17.06,9.06,42.737,1.41,HAPS
UE_009,174.69,6.701,4.304,-80.581,0.02000604,245.087,1.96,37.53,9.4,0.5823,0.0,0.0,50.065,1.89,HAPS
UE_010,103.82,-17.406,-21.886,-92.444,0.02001146,1.211,0.96,41.44,9.4,0.3461,34.88,24.37,0.0,0.01,HAPS
UE_011,121.23,18.726,15.733,-75.301,0.00010227,684.38,1.38,0.59,9.4,0.4041,0.0,0.0,90.066,5.26,HAPS
UE_012,141.47,15.386,13.021,-77.307,0.00011151,571.427,1.6,2.25,9.4,0.4716,0.0,0.0,80.572,4.4,HAPS
UE_013,180.08,8.267,4.476,-81.646,0.02001082,250.515,1.74,48.12,9.4,0.6003,0.0,0.0,50.665,1.93,HAPS
UE_014,103.18,21.631,17.215,-74.151,0.00010111,746.978,1.33,5.45,9.4,0.3439,0.0,0.0,95.254,5.75,HAPS
UE_015,109.58,11.692,8.992,-78.394,0.00101054,410.59,1.28,6.74,9.4,0.3653,0.0,0.0,66.471,3.16,HAPS
UE_016,140.6,17.488,14.204,-75.061,0.00010895,620.395,1.32,1.71,9.4,0.4687,0.0,0.0,84.714,4.77,HAPS
UE_017,49.56,23.714,18.253,-73.83,0.00011779,791.043,0.96,2.07,9.4,0.1652,0.0,0.0,98.886,6.08,HAPS
UE_018,99.46,19.889,18.653,-76.598,0.00010633,808.068,1.13,0.44,9.4,0.3315,0.0,0.0,100.0,6.22,HAPS
UE_019,105.4,-15.77,-18.694,-91.544,0.02000693,2.516,1.17,12.5,9.4,0.3513,42.02,31.38,0.0,0.02,HAPS
UE_000,150.86,18.966,15.809,-75.54,0.00010729,687.577,1.5,0.23,9.4,0.5029,0.0,0.0,90.332,5.29,HAPS
UE_001,115.66,18.485,14.371,-75.499,0.00010213,627.338,0.89,0.72,9.4,0.3855,0.0,0.0,85.298,4.83,HAPS
UE_002,83.46,-2.505,-6.082,-85.921,0.02000142,41.325,0.58,46.72,9.4,0.2782,39.34,22.84,13.714,0.32,HAPS
UE_003,169.4,16.464,15.694,-74.547,0.00010009,682.719,1.14,1.43,9.4,0.5647,0.0,0.0,89.928,5.25,HAPS
UE_004,148.6,14.504,10.776,-77.375,0.00100312,480.435,1.11,0.3,9.4,0.4953,0.0,0.0,72.717,3.7,HAPS
UE_005,93.79,17.577,13.918,-75.008,0.00010775,608.494,0.95,3.34,9.4,0.3126,0.0,0.0,83.712,4.68,HAPS
UE_006,177.16,12.106,10.445,-77.918,0.00100872,467.265,1.92,2.26,9.4,0.5905,0.0,0.0,71.557,3.59,HAPS
UE_007,44.0,22.623,19.255,-73.892,0.00011807,833.751,0.88,3.78,9.4,0.1467,0.0,0.0,100.0,6.41,HAPS
UE_008,96.24,12.247,7.853,-78.698,0.00101229,367.609,0.75,0.42,9.4,0.3208,17.06,9.07,62.486,2.83,HAPS
UE_009,174.74,11.292,11.099,-80.214,0.00102295,493.32,1.43,3.53,9.4,0.5825,0.0,0.0,73.845,3.79,HAPS
UE_010,103.61,-10.259,-12.42,-88.911,0.02001057,10.447,1.11,18.81,9.4,0.3454,34.88,24.32,0.0,0.08,HAPS
UE_011,121.43,11.329,7.014,-79.907,0.00100333,336.933,1.54,1.05,9.4,0.4048,0.0,0.0,59.55,2.59,HAPS
UE_012,141.38,13.206,11.393,-79.783,0.00100793,505.142,1.23,0.57,9.4,0.4713,0.0,0.0,74.875,3.89,HAPS
UE_013,180.29,11.946,9.254,-79.551,0.00101352,420.682,1.78,0.3,9.4,0.601,0.0,0.0,67.389,3.24,HAPS
UE_014,103.0,16.153,11.888,-76.985,0.00100221,525.166,1.24,0.88,9.4,0.3433,0.0,0.0,76.609,4.04,HAPS
UE_015,109.37,14.602,10.47,-76.686,0.00100158,468.261,0.88,1.41,9.4,0.3646,0.0,0.0,71.645,3.6,HAPS
UE_016,140.45,18.105,15.13,-75.733,0.00010562,659.041,1.38,1.81,9.4,0.4682,0.0,0.0,87.953,5.07,HAPS
UE_017,49.65,30.337,24.551,-70.453,1.583e-05,1060.895,1.11,3.43,9.4,0.1655,0.0,0.0,100.0,8.16,HAPS
UE_018,99.27,20.55,20.377,-76.38,1.286e-05,881.707,0.89,2.79,9.4,0.3309,0.0,0.0,100.0,6.78,HAPS
UE_019,105.22,-7.191,-10.046,-87.802,0.02000122,17.698,1.27,18.95,9.4,0.3507,42.02,31.33,0.0,0.14,HAPS
UE_000,150.96,14.758,12.599,-77.991,0.00011348,554.128,1.75,0.5,9.4,0.5032,0.0,0.0,79.097,4.26,HAPS
UE_001,115.87,13.31,10.989,-78.196,0.00100288,488.945,0.99,5.28,9.4,0.3862,0.0,0.0,73.463,3.76,HAPS
UE_002,83.25,-0.706,-4.887,-87.53,0.02000178,52.712,1.1,21.71,9.4,0.2775,39.34,22.78,17.894,0.41,HAPS
UE_003,169.41,6.21,2.736,-82.481,0.02000329,198.235,1.78,47.0,9.4,0.5647,0.0,0.0,44.576,1.52,HAPS
UE_004,148.78,8.042,4.594,-81.671,0.02001969,254.296,1.22,17.66,9.4,0.4959,0.0,0.0,51.08,1.96,HAPS
UE_005,93.94,16.634,14.676,-76.406,0.00010022,640.05,0.9,1.32,9.4,0.3131,0.0,0.0,86.365,4.92,HAPS
UE_006,177.36,10.534,6.909,-79.445,0.00100563,333.128,1.39,0.85,9.4,0.5912,0.0,0.0,59.18,2.56,HAPS
UE_007,43.83,22.21,18.658,-72.893,0.00010498,808.265,0.45,0.1,9.4,0.1461,0.0,0.0,100.0,6.22,HAPS
UE_008,96.35,12.003,7.214,-78.763,0.00101326,344.138,1.39,0.69,9.4,0.3212,17.06,9.08,60.248,2.65,HAPS
UE_009,174.8,18.978,15.75,-77.586,0.00010086,685.087,1.28,0.23,9.4,0.5827,0.0,0.0,90.125,5.27,HAPS
UE_010,103.4,-3.834,-7.893,-87.838,0.02000492,28.232,1.16,15.67,9.4,0.3447,34.88,24.27,7.375,0.22,HAPS
UE_011,121.63,16.343,12.632,-77.72,0.0001032,555.461,1.24,0.15,9.4,0.4054,0.0,0.0,79.211,4.27,HAPS
UE_012,141.3,12.778,12.081,-78.025,0.00010412,532.983,0.98,0.37,9.4,0.471,0.0,0.0,77.283,4.1,HAPS
UE_013,180.51,5.095,2.164,-83.092,0.02000891,182.484,1.78,9.42,9.4,0.6017,0.0,0.0,42.573,1.4,HAPS
UE_014,102.81,19.673,14.21,-74.231,0.00012233,620.639,0.69,0.35,9.4,0.3427,0.0,0.0,84.735,4.77,HAPS
UE_015,109.16,19.314,17.828,-75.308,0.00011969,772.969,1.47,3.18,9.4,0.3639,0.0,0.0,97.398,5.95,HAPS
UE_016,140.3,10.402,8.703,-79.636,0.00101196,399.543,1.68,0.18,9.4,0.4677,0.0,0.0,65.459,3.07,HAPS
UE_017,49.75,28.826,23.033,-70.97,1.124e-05,995.617,0.71,0.39,9.4,0.1658,0.0,0.0,100.0,7.66,HAPS
UE_018,99.08,14.356,12.222,-77.419,0.00010549,538.721,1.43,0.23,9.4,0.3303,0.0,0.0,77.776,4.14,HAPS
UE_019,105.04,-15.018,-17.835,-93.179,0.02001172,3.062,1.22,44.95,9.4,0.3501,42.02,31.27,0.0,0.02,HAPS
UE_000,151.08,17.625,16.113,-75.005,0.00010481,700.367,1.47,0.14,9.4,0.5036,0.0,0.0,91.395,5.39,HAPS
UE_001,116.08,20.207,16.099,-76.299,0.0001132,699.775,1.35,0.32,9.4,0.3869,0.0,0.0,91.346,5.38,HAPS
UE_002,83.04,-9.559,-13.179,-90.747,0.0200031,8.81,1.28,12.7,9.4,0.2768,39.34,22.73,0.0,0.07,HAPS
UE_003,169.43,14.382,11.672,-76.83,0.00101372,516.417,1.27,1.84,9.4,0.5648,0.0,0.0,75.853,3.97,HAPS
UE_004,148.96,16.984,15.389,-76.995,0.00010534,669.921,1.79,1.27,9.4,0.4965,0.0,0.0,88.861,5.15,HAPS
UE_005,94.09,19.132,15.626,-74.138,0.00011107,679.859,1.02,0.1,9.4,0.3136,0.0,0.0,89.69,5.23,HAPS
UE_006,177.57,15.957,15.104,-76.879,0.00010578,657.965,1.95,0.55,9.4,0.5919,0.0,0.0,87.864,5.06,HAPS
UE_007,43.66,27.798,24.603,-71.553,1.789e-05,1063.126,0.99,0.19,9.4,0.1455,0.0,0.0,100.0,8.18,HAPS
UE_008,96.46,21.063,17.017,-73.996,0.00010213,738.584,1.1,0.35,9.4,0.3215,0.0,0.0,94.561,5.68,HAPS
UE_009,174.86,10.373,10.026,-79.674,0.00100996,450.763,1.95,1.53,9.4,0.5829,0.0,0.0,70.092,3.47,HAPS
UE_010,103.2,-6.112,-9.542,-88.302,0.02000596,19.764,1.48,28.91,9.4,0.344,34.88,24.22,1.605,0.15,HAPS
UE_011,121.83,9.485,4.833,-79.876,0.02000136,261.993,1.56,42.45,9.4,0.4061,0.0,0.0,51.914,2.02,HAPS
UE_012,141.22,11.034,10.544,-79.723,0.0010167,471.199,1.1,0.51,9.4,0.4707,0.0,0.0,71.904,3.62,HAPS
UE_013,180.72,10.158,7.333,-81.765,0.0010089,348.483,1.33,6.52,9.4,0.6024,0.0,0.0,60.666,2.68,HAPS
UE_014,102.62,18.583,11.683,-75.01,0.00100253,516.853,0.89,1.68,9.4,0.3421,0.0,0.0,75.891,3.98,HAPS
UE_015,108.95,12.989,11.571,-79.306,0.00101908,512.326,1.32,3.77,9.4,0.3632,0.0,0.0,75.499,3.94,HAPS
UE_016,140.14,8.799,5.243,-80.441,0.02000571,275.496,1.39,2.71,9.4,0.4671,0.0,0.0,53.352,2.12,HAPS
UE_017,49.85,22.034,18.414,-74.539,0.0001013,797.885,0.47,1.03,9.4,0.1662,0.0,0.0,99.448,6.14,HAPS
UE_018,98.89,18.819,18.759,-76.332,0.00011292,812.598,1.38,2.01,9.4,0.3296,0.0,0.0,100.0,6.25,HAPS
UE_019,104.87,-17.474,-21.211,-95.152,0.02000219,1.414,1.11,8.82,9.4,0.3496,42.02,31.22,0.0,0.01,HAPS
UE_000,151.2,8.876,6.031,-82.061,0.00100092,302.209,1.16,6.84,9.4,0.504,0.0,0.0,56.108,2.32,HAPS
UE_001,116.3,18.73,13.141,-75.575,0.0001095,576.399,1.03,2.46,9.4,0.3877,0.0,0.0,80.995,4.43,HAPS
UE_002,82.84,-3.144,-8.755,-86.834,0.02000336,23.451,0.76,15.36,9.4,0.2761,39.34,22.67,4.357,0.18,HAPS
UE_003,169.45,8.083,6.545,-82.138,0.00100172,320.183,1.89,2.6,9.4,0.5648,0.0,0.0,57.908,2.46,HAPS
UE_004,149.14,6.958,4.616,-83.382,0.02000864,255.0,1.57,5.5,9.4,0.4971,0.0,0.0,51.156,1.96,HAPS
UE_005,94.24,19.305,15.502,-74.339,0.0001055,674.649,1.18,1.82,9.4,0.3141,0.0,0.0,89.256,5.19,HAPS
UE_006,177.78,13.895,9.504,-78.465,0.00100913,430.374,1.28,4.08,9.4,0.5926,0.0,0.0,68.265,3.31,HAPS
UE_007,43.5,24.547,21.403,-73.055,1.359e-05,925.641,0.61,1.13,9.4,0.145,0.0,0.0,100.0,7.12,HAPS
UE_008,96.56,14.747,9.913,-75.442,0.00100571,446.306,1.36,0.44,9.4,0.3219,0.0,0.0,69.695,3.43,HAPS
UE_009,174.92,9.127,5.25,-80.026,0.0200088,275.733,1.41,1.14,9.4,0.5831,0.0,0.0,53.377,2.12,HAPS
UE_010,102.99,-8.125,-10.356,-89.67,0.02000363,16.53,1.42,17.98,9.4,0.3433,34.88,24.18,0.0,0.13,HAPS
UE_011,122.04,13.53,7.641,-76.22,0.00101291,359.754,0.99,0.36,9.4,0.4068,0.0,0.0,61.742,2.77,HAPS
UE_012,141.14,7.68,4.184,-81.083,0.02000124,241.294,1.06,37.9,9.4,0.4705,0.0,0.0,49.642,1.86,HAPS
UE_013,180.94,16.452,13.832,-75.658,0.00011508,604.922,1.54,1.84,9.4,0.6031,0.0,0.0,83.41,4.65,HAPS
UE_014,102.44,3.687,-1.437,-82.914,0.02002082,101.532,1.06,28.65,9.4,0.3415,0.0,0.0,29.972,0.78,HAPS
UE_015,108.74,13.564,11.016,-76.294,0.00100775,490.01,0.9,1.15,9.4,0.3625,0.0,0.0,73.556,3.77,HAPS
UE_016,139.98,11.809,7.107,-78.545,0.00100195,340.271,1.54,5.12,9.4,0.4666,0.0,0.0,59.874,2.62,HAPS
UE_017,49.94,31.996,28.024,-71.08,1.32e-05,1210.516,0.4,5.06,9.4,0.1665,0.0,0.0,100.0,9.31,HAPS
UE_018,98.7,16.502,14.231,-76.855,0.00011705,621.527,1.22,0.18,9.4,0.329,0.0,0.0,84.809,4.78,HAPS
UE_019,104.69,-15.136,-17.664,-93.935,0.02000593,3.185,1.15,7.72,9.4,0.349,42.02,31.17,0.0,0.02,HAPS
UE_000,151.32,23.724,21.095,-73.626,1.633e-05,912.42,1.41,0.43,9.4,0.5044,0.0,0.0,100.0,7.02,HAPS
UE_001,116.51,8.876,5.904,-80.444,0.02000674,297.85,0.9,0.25,9.4,0.3884,0.0,0.0,55.666,2.29,HAPS
UE_002,82.63,-4.134,-8.713,-87.548,0.02000696,23.665,0.97,10.11,9.4,0.2754,39.34,22.61,4.503,0.18,HAPS
UE_003,169.47,13.993,11.905,-75.833,0.00101424,525.848,1.6,1.69,9.4,0.5649,0.0,0.0,76.668,4.04,HAPS
UE_004,149.33,17.963,13.841,-76.295,0.00010816,605.305,1.4,0.21,9.4,0.4978,0.0,0.0,83.443,4.66,HAPS
UE_005,94.39,10.612,7.414,-78.832,0.00101416,351.436,0.99,1.22,9.4,0.3146,0.0,0.0,60.949,2.7,HAPS
UE_006,177.99,5.013,2.9,-83.457,0.02001155,202.873,1.55,7.54,9.4,0.5933,0.0,0.0,45.149,1.56,HAPS
UE_007,43.34,21.473,18.443,-73.337,0.00012204,799.119,0.93,0.57,9.4,0.1445,0.0,0.0,99.55,6.15,HAPS
UE_008,96.66,13.069,8.654,-77.765,0.00102815,397.706,0.96,0.21,9.4,0.3222,0.0,0.0,65.29,3.06,HAPS
UE_009,174.99,6.164,2.531,-81.683,0.0200054,192.514,1.76,30.45,9.4,0.5833,0.0,0.0,43.86,1.48,HAPS
UE_010,102.78,15.77,13.479,-76.894,0.0001101,590.344,0.96,2.91,9.4,0.3426,0.0,0.0,82.178,4.54,HAPS
UE_011,122.24,10.912,6.675,-78.794,0.00100279,324.791,1.61,1.95,9.4,0.4075,0.0,0.0,58.363,2.5,HAPS
UE_012,141.06,15.101,12.334,-76.686,0.00011127,543.275,1.0,0.72,9.4,0.4702,0.0,0.0,78.167,4.18,HAPS
UE_013,181.15,9.056,5.351,-82.01,0.02000145,279.083,1.23,1.92,9.4,0.6038,0.0,0.0,53.728,2.15,HAPS
UE_014,102.26,16.682,12.437,-77.832,0.00010105,547.48,1.3,8.35,9.4,0.3409,0.0,0.0,78.528,4.21,HAPS
UE_015,108.53,17.347,15.041,-75.693,0.00010698,655.347,1.51,1.11,9.4,0.3618,0.0,0.0,87.645,5.04,HAPS
UE_016,139.82,15.048,12.098,-77.535,0.00010505,533.663,1.27,3.39,9.4,0.4661,0.0,0.0,77.342,4.11,HAPS
UE_017,50.03,20.281,16.361,-73.72,0.00010387,710.831,0.64,0.29,9.4,0.1668,0.0,0.0,92.263,5.47,HAPS
UE_018,98.51,15.967,14.384,-76.458,0.00010174,627.901,1.38,0.64,9.4,0.3284,0.0,0.0,85.345,4.83,HAPS
UE_019,104.52,-19.938,-23.97,-94.373,0.0200059,0.75,1.24,34.12,9.4,0.3484,42.02,31.12,0.0,0.01,HAPS
UE_000,151.44,13.428,11.501,-79.786,0.00100779,509.482,1.53,0.73,9.4,0.5048,0.0,0.0,75.252,3.92,HAPS
UE_001,116.73,10.313,6.819,-78.789,0.00100187,329.939,0.92,0.4,9.4,0.3891,0.0,0.0,58.868,2.54,HAPS
UE_002,82.42,-8.956,-13.733,-87.919,0.0200153,7.776,0.97,37.03,9.4,0.2747,39.34,22.56,0.0,0.06,HAPS
UE_003,169.5,5.402,3.03,-82.541,0.0200189,206.607,1.13,6.0,9.4,0.565,0.0,0.0,45.604,1.59,HAPS
UE_004,149.51,14.83,10.79,-78.193,0.00100137,480.994,1.54,1.75,9.4,0.4984,0.0,0.0,72.766,3.7,HAPS
UE_005,94.54,10.255,7.255,-78.175,0.00100681,345.652,1.06,1.06,9.4,0.3151,0.0,0.0,60.394,2.66,HAPS
UE_006,178.2,12.459,10.461,-77.7,0.00101272,467.911,1.39,0.1,9.4,0.594,0.0,0.0,71.614,3.6,HAPS
UE_007,43.17,24.384,21.342,-72.741,3.713e-05,923.006,0.51,4.81,9.4,0.1439,0.0,0.0,100.0,7.1,HAPS
UE_008,96.76,14.315,11.953,-77.461,0.00100312,527.794,1.23,1.22,9.4,0.3225,0.0,0.0,76.836,4.06,HAPS
UE_009,175.06,21.07,18.555,-75.231,0.00010035,803.91,1.81,1.6,9.4,0.5835,0.0,0.0,99.944,6.18,HAPS
UE_010,102.57,12.323,9.106,-78.312,0.00100477,414.975,1.3,1.63,9.4,0.3419,0.0,0.0,66.871,3.19,HAPS
UE_011,122.45,22.193,18.305,-72.757,0.00010098,793.266,0.83,0.73,9.4,0.4082,0.0,0.0,99.069,6.1,HAPS
UE_012,140.99,14.71,12.464,-76.658,0.00010712,548.602,1.02,1.28,9.4,0.47,0.0,0.0,78.624,4.22,HAPS
UE_013,181.37,13.723,10.235,-77.679,0.00100175,458.98,1.69,0.84,9.4,0.6046,0.0,0.0,70.823,3.53,HAPS
UE_014,102.08,16.363,12.67,-75.005,0.00010343,557.029,0.72,8.23,9.4,0.3403,0.0,0.0,79.345,4.28,HAPS
UE_015,108.32,19.699,18.681,-75.248,0.00011108,809.281,1.04,1.86,9.4,0.3611,0.0,0.0,100.0,6.23,HAPS
UE_016,139.66,15.27,12.207,-76.969,0.00010264,538.105,1.1,1.13,9.4,0.4655,0.0,0.0,77.723,4.14,HAPS
UE_017,50.12,30.536,29.174,-68.839,1.255e-05,1260.112,0.38,4.49,9.4,0.1671,0.0,0.0,100.0,9.69,HAPS
UE_018,98.32,12.262,8.697,-81.876,0.00100571,399.318,0.89,0.65,9.4,0.3277,0.0,0.0,65.438,3.07,HAPS
UE_019,104.35,-8.347,-10.742,-89.849,0.02001572,15.178,1.28,19.03,9.4,0.3478,42.02,31.07,0.0,0.12,HAPS
UE_000,151.57,16.067,14.217,-77.172,0.00011173,620.924,1.55,1.43,9.4,0.5052,0.0,0.0,84.759,4.78,HAPS
UE_001,116.94,18.573,14.447,-75.97,0.00010538,630.495,1.02,6.8,9.4,0.3898,0.0,0.0,85.563,4.85,HAPS
UE_002,82.21,-3.654,-7.224,-85.98,0.02000147,32.546,1.08,14.73,9.4,0.274,39.34,22.5,9.716,0.25,HAPS
UE_003,169.54,13.201,11.226,-78.739,0.00101643,498.427,1.18,2.36,9.4,0.5651,0.0,0.0,74.291,3.83,HAPS
UE_004,149.71,11.702,6.898,-81.541,0.00100845,332.754,1.7,0.37,9.4,0.499,0.0,0.0,59.143,2.56,HAPS
UE_005,94.68,6.933,2.893,-81.289,0.02001521,202.68,1.13,23.8,9.4,0.3156,0.0,0.0,45.125,1.56,HAPS
UE_006,178.41,10.875,10.807,-78.276,0.0010061,481.669,1.97,0.37,9.4,0.5947,0.0,0.0,72.825,3.71,HAPS
UE_007,43.02,31.284,27.105,-67.923,1.347e-05,1170.888,0.82,1.32,9.4,0.1434,0.0,0.0,100.0,9.01,HAPS
UE_008,96.86,15.36,12.726,-76.247,0.00010547,559.339,0.9,0.54,9.4,0.3229,0.0,0.0,79.542,4.3,HAPS
UE_009,175.13,11.536,7.993,-79.068,0.00102196,372.819,1.29,1.18,9.4,0.5838,0.0,0.0,62.976,2.87,HAPS
UE_010,102.37,16.014,13.485,-75.936,0.00010199,590.582,1.29,1.75,9.4,0.3412,0.0,0.0,82.198,4.54,HAPS
UE_011,122.66,18.075,15.499,-76.054,0.00010888,674.54,1.5,1.0,9.4,0.4089,0.0,0.0,89.247,5.19,HAPS
UE_012,140.92,15.049,13.595,-78.226,0.00011246,595.136,1.51,4.52,9.4,0.4697,0.0,0.0,82.584,4.58,HAPS
UE_013,181.58,11.562,9.056,-78.928,0.00101996,413.048,1.94,2.33,9.4,0.6053,0.0,0.0,66.695,3.18,HAPS
UE_014,101.9,12.583,7.683,-80.282,0.00101221,361.303,1.45,0.76,9.4,0.3397,0.0,0.0,61.889,2.78,HAPS
UE_015,108.11,23.915,21.813,-73.641,1.967e-05,943.239,0.83,7.37,9.4,0.3604,0.0,0.0,100.0,7.26,HAPS
UE_016,139.49,18.897,13.774,-75.262,0.00010046,602.527,1.09,0.55,9.4,0.465,0.0,0.0,83.208,4.63,HAPS
UE_017,50.21,19.051,16.024,-76.253,0.00010203,696.644,1.07,2.26,9.4,0.1674,0.0,0.0,91.086,5.36,HAPS
UE_018,98.14,16.088,13.43,-77.78,0.00010683,588.294,0.73,3.69,9.4,0.3271,0.0,0.0,82.004,4.53,HAPS
UE_019,104.18,-8.934,-12.142,-88.26,0.02001527,11.116,0.85,16.81,9.4,0.3473,42.02,31.02,0.0,0.09,HAPS
UE_000,151.7,17.105,15.231,-77.432,0.00010793,663.304,1.49,0.48,9.4,0.5057,0.0,0.0,88.309,5.1,HAPS
UE_001,117.16,8.53,4.812,-81.32,0.0200124,261.308,0.93,38.51,9.4,0.3905,0.0,0.0,51.84,2.01,HAPS
UE_002,82.0,-5.388,-9.456,-88.831,0.02000893,20.139,0.99,26.09,9.4,0.2733,39.34,22.44,1.905,0.15,HAPS
UE_003,169.57,5.786,3.818,-82.005,0.02000106,230.015,1.4,47.11,9.4,0.5652,0.0,0.0,48.364,1.77,HAPS
UE_004,149.9,7.41,3.365,-81.691,0.02000169,216.39,1.75,47.33,9.4,0.4997,0.0,0.0,46.777,1.66,HAPS
UE_005,94.82,23.851,18.935,-72.028,0.0001076,820.101,1.43,0.73,9.4,0.3161,0.0,0.0,100.0,6.31,HAPS
UE_006,178.61,13.848,12.749,-76.376,0.00010402,560.269,1.38,2.36,9.4,0.5954,0.0,0.0,79.621,4.31,HAPS
UE_007,42.86,20.728,19.332,-74.214,0.00011557,837.043,0.45,0.64,9.4,0.1429,0.0,0.0,100.0,6.44,HAPS
UE_008,96.95,25.027,20.71,-71.545,1.192e-05,895.937,1.09,1.68,9.4,0.3232,0.0,0.0,100.0,6.89,HAPS
UE_009,175.21,10.336,10.614,-81.798,0.00100083,473.997,1.47,0.4,9.4,0.584,0.0,0.0,72.151,3.65,HAPS
UE_010,102.16,24.464,21.511,-73.017,2.673e-05,930.28,0.97,0.29,9.4,0.3405,0.0,0.0,100.0,7.16,HAPS
