UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct
UAV_004,0.1878,54.447,52.847,-43.777,1e-08,245.775,1.101,1.0,-11.3,0.001,0.0,0.0,100.0,17.555,170.7,15.2,UAV,5.508476990303952,7.999956572723137,0.6931471805599453
UAV_005,1.8733,21.969,18.369,-59.516,1.44e-06,85.72,1.512,1.7,-43.5,0.006,0.0,0.0,99.291,6.123,406.6,10.2,UAV,4.462684537691336,5.841637206311465,0.9932517730102834
UAV_006,1.347,31.333,29.133,-53.533,1e-08,135.515,1.609,2.5,-108.0,0.004,0.0,0.0,100.0,9.68,254.9,13.5,UAV,4.916434498697429,7.999956572723137,1.252762968495368
UAV_007,0.5767,32.202,30.502,-53.099,1e-08,141.873,1.504,0.6,126.2,0.002,0.0,0.0,100.0,10.134,65.2,19.2,UAV,4.96195612376678,7.999956572723137,0.4700036292457356
UAV_008,1.6939000000000002,28.843,24.943,-55.279,1.21e-06,116.067,1.211,2.4,27.7,0.006,0.0,0.0,100.0,8.29,127.8,18.4,UAV,4.762746420469208,5.9172142707626385,1.2237754316221157
UAV_009,0.5992999999999999,37.168,33.668,-51.616,1e-08,156.59,1.104,0.5,95.4,0.002,0.0,0.0,100.0,11.185,234.9,13.1,UAV,5.05999672363398,7.999956572723137,0.4054651081081644
UAV_010,1.2012,32.529,27.929,-54.536,1e-08,129.92,1.808,1.5,38.6,0.004,0.0,0.0,100.0,9.28,163.8,16.6,UAV,4.87458644963298,7.999956572723137,0.9162907318741551
UAV_011,0.852,32.212,28.112,-53.294,1e-08,130.772,1.406,1.3,-2.2,0.003,0.0,0.0,100.0,9.341,207.4,19.1,UAV,4.881073156403576,7.999956572723137,0.832909122935104
UAV_012,1.4679,29.087,25.187,-55.357,1e-08,117.197,1.61,1.5,-142.4,0.005,0.0,0.0,100.0,8.371,399.1,18.8,UAV,4.7723527239392425,7.999956572723137,0.9162907318741551
UAV_013,1.7967,27.931,25.831,-56.634,1e-08,120.187,1.412,1.2,61.8,0.006,0.0,0.0,100.0,8.585,282.2,19.1,UAV,4.7973348071562985,7.999956572723137,0.7884573603642702
UAV_014,1.7432,23.594,21.494,-57.503,1.16e-06,100.104,1.612,0.1,86.8,0.006,0.0,0.0,100.0,7.15,241.4,11.7,UAV,4.616149690031099,5.935541636381448,0.09531017980432487
UAV_015,2.076,26.776,22.776,-57.612,1.32e-06,106.032,1.414,2.1,-46.5,0.007,0.0,0.0,100.0,7.574,349.9,18.2,UAV,4.673127855171318,5.879425739783303,1.1314021114911006
UAV_016,0.813,36.119,33.619,-51.94,1e-08,156.361,1.905,2.2,-69.5,0.003,0.0,0.0,100.0,11.169,403.2,15.2,UAV,5.058542528915721,7.999956572723137,1.1631508098056809
UAV_017,0.5711,42.986,40.286,-48.007,1e-08,187.361,1.404,2.6,-127.5,0.002,0.0,0.0,100.0,13.383,288.7,16.9,UAV,5.23836033434406,7.999956572723137,1.2809338454620645
UAV_018,0.894,32.294,27.894,-53.053,1e-08,129.76,1.706,1.3,132.7,0.003,0.0,0.0,100.0,9.269,385.4,17.7,UAV,4.87336358185601,7.999956572723137,0.832909122935104
UAV_019,1.3084,26.786,22.786,-55.707,1.22e-06,106.077,1.309,1.3,80.7,0.004,0.0,0.0,100.0,7.577,209.8,10.8,UAV,4.673548201823375,5.913639813346314,0.832909122935104
UAV_000,1.7871,26.578,21.578,-55.811,1.39e-06,100.493,1.312,0.9,142.4,0.006,0.0,0.0,100.0,7.178,86.2,17.8,UAV,4.61998983058637,5.856984887303944,0.6418538861723948
UAV_001,2.332,26.966,23.866,-56.117,1.28e-06,111.079,1.416,1.4,-33.3,0.008,0.0,0.0,100.0,7.934,103.4,13.2,UAV,4.719203979790519,5.8927896910597,0.8754687373538999
UAV_002,1.7155,27.233,25.433,-57.084,1e-08,118.339,1.411,0.4,29.2,0.006,0.0,0.0,100.0,8.453,200.6,16.2,UAV,4.781968182638684,7.999956572723137,0.33647223662121295
UAV_003,1.8872,23.005,20.105,-58.798,1.21e-06,93.697,1.313,1.8,71.0,0.006,0.0,0.0,100.0,6.693,351.8,17.0,UAV,4.55068232070397,5.9172142707626385,1.0296194171811583
UAV_004,0.2853,49.616,47.316,-44.792,1e-08,220.051,1.802,0.7,-13.0,0.001,0.0,0.0,100.0,15.718,161.1,17.6,UAV,5.398393444125399,7.999956572723137,0.5306282510621704
UAV_005,1.8733,23.669,19.169,-58.766,1.22e-06,89.392,1.212,3.0,-43.5,0.006,0.0,0.0,100.0,6.385,406.6,10.2,UAV,4.504155767906945,5.913639813346314,1.3862943611198906
UAV_006,1.4548,27.765,25.465,-55.317,1e-08,118.487,1.41,2.5,-64.1,0.005,0.0,0.0,100.0,8.463,288.9,13.5,UAV,4.783207578842994,7.999956572723137,1.252762968495368
UAV_007,0.7457,35.328,34.228,-51.436,1e-08,159.19,1.705,1.5,-113.0,0.002,12.0,0.242,100.0,11.371,93.8,17.2,UAV,5.076360610713392,7.999956572723137,0.9162907318741551
UAV_008,1.7863,25.682,20.682,-57.959,1.14e-06,96.356,1.212,2.7,28.5,0.006,0.0,0.0,100.0,6.883,117.4,18.9,UAV,4.578374363200928,5.943094767703623,1.308332819650179
UAV_009,0.7058,38.847,36.647,-49.876,1e-08,170.441,1.305,3.0,83.0,0.002,0.0,0.0,100.0,12.174,238.8,11.4,UAV,5.144239184092781,7.999956572723137,1.3862943611198906
UAV_010,1.3057999999999998,26.703,23.603,-56.948,1.44e-06,109.86,1.409,1.0,-40.7,0.004,0.0,0.0,100.0,7.847,159.7,17.5,UAV,4.708268143991659,5.841637206311465,0.6931471805599453
UAV_011,0.9583,31.291,28.591,-54.755,1e-08,132.994,1.806,2.8,-1.3,0.003,0.0,0.0,100.0,9.5,201.8,11.2,UAV,4.897795022829028,7.999956572723137,1.33500106673234
UAV_012,1.5771,32.963,29.763,-53.818,1e-08,138.442,1.511,1.2,101.5,0.005,0.0,0.0,100.0,9.889,427.8,13.4,UAV,4.937648744195537,7.999956572723137,0.7884573603642702
UAV_013,1.8709,24.38,22.08,-57.41,1.38e-06,102.811,1.612,3.0,51.8,0.006,0.0,0.0,100.0,7.344,281.1,16.0,UAV,4.642571938142092,5.860120598892731,1.3862943611198906
UAV_014,1.8578,27.641,24.141,-55.58,1.17e-06,112.349,1.612,2.9,-107.6,0.006,0.0,0.0,100.0,8.025,242.8,14.5,UAV,4.730471554682597,5.931813767062132,1.3609765531356006
UAV_015,2.2089000000000003,21.137,16.237,-59.031,1.01e-06,75.989,1.015,0.1,34.3,0.007,0.0,0.0,91.83,5.428,380.9,13.4,UAV,4.343662554505773,5.995678196223034,0.09531017980432487
UAV_016,0.9207,38.539,35.239,-51.531,1e-08,163.892,1.006,2.3,-59.4,0.003,0.0,0.0,100.0,11.707,410.0,13.0,UAV,5.105290714137638,7.999956572723137,1.1939224684724346
UAV_017,0.5116,47.942,44.742,-46.729,1e-08,208.083,1.703,1.1,-84.5,0.002,0.0,0.0,100.0,14.863,281.3,11.2,UAV,5.34273130231649,7.999956572723137,0.7419373447293773
UAV_018,0.9715,36.872,32.472,-51.864,1e-08,151.028,1.406,1.3,82.5,0.003,0.0,0.0,100.0,10.788,392.9,11.0,UAV,5.024064714407917,7.999956572723137,0.832909122935104
UAV_019,1.208,32.78,30.48,-53.71,1e-08,141.769,1.808,0.2,127.8,0.004,0.0,0.0,100.0,10.126,208.4,17.1,UAV,4.961227939503993,7.999956572723137,0.18232155679395462
UAV_000,1.7615,26.003,22.003,-57.498,1.2e-06,102.457,1.312,1.0,92.8,0.006,0.0,0.0,100.0,7.318,87.5,11.6,UAV,4.639156067441251,5.920818392040458,0.6931471805599453
UAV_001,2.2324,20.645,17.245,-58.977,1.24e-06,80.58,1.915,0.9,-30.5,0.007,0.0,0.0,95.359,5.756,116.4,12.1,UAV,4.401584133889412,5.90657796460042,0.6418538861723948
UAV_002,1.6298,27.278,25.678,-56.361,1e-08,119.475,1.611,0.4,-26.5,0.005,0.0,0.0,100.0,8.534,181.2,14.7,UAV,4.791442262526396,7.999956572723137,0.33647223662121295
UAV_003,1.8015,28.908,27.108,-54.646,1e-08,126.111,1.412,0.6,-46.3,0.006,0.0,0.0,100.0,9.008,351.0,11.1,UAV,4.845060720477267,7.999956572723137,0.4700036292457356
UAV_004,0.4388999999999999,44.574,42.274,-48.013,1e-08,196.604,1.603,2.1,-13.3,0.001,0.0,0.0,100.0,14.043,151.3,18.0,UAV,5.2862650280238626,7.999956572723137,1.1314021114911006
UAV_005,1.7297,27.861,24.561,-55.969,1.36e-06,114.298,1.512,0.9,-92.0,0.006,0.0,0.0,100.0,8.164,396.5,14.7,UAV,4.747520081070796,5.8664607722957225,0.6418538861723948
UAV_006,1.5913,25.386,23.086,-56.707,1.11e-06,107.465,1.011,3.0,-77.9,0.005,0.0,0.0,100.0,7.676,330.2,16.4,UAV,4.686427540295025,5.954676629957229,1.3862943611198906
UAV_007,0.6424,35.757,33.157,-52.721,1e-08,154.214,1.104,2.5,69.0,0.002,12.0,0.208,100.0,11.015,76.3,10.5,UAV,5.044804809866352,7.999956572723137,1.252762968495368
UAV_008,1.883,27.524,23.624,-56.138,1.09e-06,109.955,1.213,0.1,25.9,0.006,0.0,0.0,100.0,7.854,107.9,17.2,UAV,4.709124713707941,5.962573103624255,0.09531017980432487
UAV_009,0.8047000000000001,39.508,38.108,-49.346,1e-08,177.231,1.605,1.6,75.7,0.003,0.0,0.0,100.0,12.659,242.3,10.4,UAV,5.183080461747731,7.999956572723137,0.9555114450274365
UAV_010,1.1941,25.58,24.18,-57.71,1.13e-06,112.532,1.608,1.1,43.7,0.004,0.0,0.0,100.0,8.038,164.1,18.8,UAV,4.732084735510307,5.94692117218535,0.7419373447293773
UAV_011,1.1373,28.403,25.703,-56.398,1e-08,119.592,1.708,0.9,-2.1,0.004,0.0,0.0,100.0,8.542,192.4,18.6,UAV,4.792412947101114,7.999956572723137,0.6418538861723948
UAV_012,1.6754,26.438,22.438,-56.581,1.34e-06,104.469,1.111,2.8,88.6,0.006,0.0,0.0,100.0,7.462,452.8,11.7,UAV,4.6584170708744645,5.872894877534954,1.33500106673234
UAV_013,1.7895,29.166,25.966,-54.917,1e-08,120.813,1.312,0.6,-57.3,0.006,0.0,0.0,100.0,8.629,282.3,17.7,UAV,4.802487081928416,7.999956572723137,0.4700036292457356
UAV_014,1.7603,23.109,18.909,-59.345,1.37e-06,88.198,1.812,0.8,91.3,0.006,0.0,0.0,100.0,6.3,241.6,12.3,UAV,4.490858617809934,5.863279115840437,0.5877866649021191
UAV_015,2.0354,27.748,25.848,-56.626,1e-08,120.264,1.214,1.5,-44.7,0.007,0.0,0.0,100.0,8.59,340.4,17.5,UAV,4.797969987069673,7.999956572723137,0.9162907318741551
UAV_016,1.0097,38.337,34.837,-51.031,1e-08,162.023,1.207,2.8,-47.1,0.003,0.0,0.0,100.0,11.573,415.5,10.3,UAV,5.093891295146967,7.999956572723137,1.33500106673234
UAV_017,0.4595,42.175,39.475,-49.013,1e-08,183.587,1.803,1.5,-132.7,0.002,0.0,0.0,100.0,13.113,269.8,17.6,UAV,5.218120897053757,7.999956572723137,0.9162907318741551
UAV_018,1.0517,35.683,33.383,-52.259,1e-08,155.262,1.707,0.6,79.5,0.004,0.0,0.0,100.0,11.09,400.1,10.6,UAV,5.051534085667542,7.999956572723137,0.4700036292457356
UAV_019,1.1304,26.656,23.156,-55.772,1.1e-06,107.791,1.108,0.5,118.1,0.004,0.0,0.0,100.0,7.699,207.2,15.8,UAV,4.689428610412071,5.958606920028789,0.4054651081081644
UAV_000,1.7362,27.129,22.529,-56.836,1.36e-06,104.887,1.312,1.6,147.2,0.006,0.0,0.0,100.0,7.492,89.6,18.4,UAV,4.6623724877538395,5.8664607722957225,0.9555114450274365
UAV_001,2.0854,28.337,25.837,-54.932,1e-08,120.213,1.914,2.6,-46.4,0.007,0.0,0.0,100.0,8.587,136.2,18.4,UAV,4.797549328609266,7.999956572723137,1.2809338454620645
UAV_002,1.7107,26.758,24.558,-57.321,1.22e-06,114.281,1.511,0.4,25.0,0.006,0.0,0.0,100.0,8.163,199.5,13.9,UAV,4.747372626185219,5.913639813346314,0.33647223662121295
UAV_003,1.8015,29.208,25.208,-55.096,1e-08,117.297,1.312,1.8,-46.3,0.006,0.0,0.0,100.0,8.378,351.0,11.1,UAV,4.7731984114066615,7.999956572723137,1.0296194171811583
UAV_004,0.591,34.389,31.289,-53.005,1e-08,145.533,1.304,0.4,-12.1,0.002,0.0,0.0,100.0,10.395,142.5,16.3,UAV,4.987250659063501,7.999956572723137,0.33647223662121295
UAV_005,1.5936,30.273,27.773,-55.663,1e-08,129.199,1.411,1.1,-87.7,0.005,0.0,0.0,100.0,9.228,386.8,14.0,UAV,4.8690640492534225,7.999956572723137,0.7419373447293773
UAV_006,1.7134,24.744,21.944,-58.428,1.33e-06,102.183,1.811,0.6,-67.4,0.006,0.0,0.0,100.0,7.299,365.9,14.2,UAV,4.636504110796032,5.876148032495832,0.4700036292457356
UAV_007,0.8297,32.974,30.274,-53.313,2e-08,140.812,1.306,0.8,-124.8,0.003,12.0,0.269,100.0,10.058,108.0,19.0,UAV,4.954502236751562,7.698948290154774,0.5877866649021191
UAV_008,1.9452,25.841,21.941,-58.079,1.22e-06,102.172,1.613,0.1,15.4,0.006,0.0,0.0,100.0,7.298,102.3,10.2,UAV,4.636397498404664,5.913639813346314,0.09531017980432487
UAV_009,0.9155,37.388,35.388,-52.006,1e-08,164.585,1.006,0.8,83.7,0.003,0.0,0.0,100.0,11.756,246.1,11.5,UAV,5.109484658138425,7.999956572723137,0.5877866649021191
UAV_010,1.2573,30.932,29.132,-53.934,1e-08,135.511,1.708,1.7,-25.6,0.004,0.0,0.0,100.0,9.679,161.5,11.0,UAV,4.916405197458717,7.999956572723137,0.9932517730102834
UAV_011,1.3183,30.721,29.521,-54.94,1e-08,137.315,1.609,1.0,-2.1,0.004,0.0,0.0,100.0,9.808,183.0,18.6,UAV,4.929533692659215,7.999956572723137,0.6931471805599453
UAV_012,1.5245,28.458,23.658,-55.071,1.39e-06,110.115,1.41,2.5,-137.1,0.005,0.0,0.0,100.0,7.865,414.1,18.1,UAV,4.710565701033432,5.856984887303944,1.252762968495368
UAV_013,1.8543,28.957,25.857,-55.021,1e-08,120.308,1.812,0.7,46.3,0.006,0.0,0.0,100.0,8.593,281.4,14.3,UAV,4.798332765959921,7.999956572723137,0.5306282510621704
UAV_014,1.8418,23.416,21.516,-59.292,1.48e-06,100.207,1.812,2.7,-76.4,0.006,0.0,0.0,100.0,7.158,242.6,10.3,UAV,4.617167924421708,5.829737991162924,1.308332819650179
UAV_015,2.1782,27.859,24.159,-56.17,1.27e-06,112.434,1.315,1.1,36.8,0.007,0.0,0.0,100.0,8.031,373.7,14.4,UAV,4.731221169988685,5.8961959370800185,0.7419373447293773
UAV_016,1.1345,36.225,32.925,-52.888,1e-08,153.133,1.308,1.7,-64.0,0.004,0.0,0.0,100.0,10.938,422.9,14.0,UAV,5.0378158660579615,7.999956572723137,0.9932517730102834
UAV_017,0.466,43.053,40.853,-47.873,1e-08,189.998,1.403,2.3,-113.9,0.002,0.0,0.0,100.0,13.571,259.9,15.1,UAV,5.252262956787618,7.999956572723137,1.1939224684724346
UAV_018,1.1345999999999998,34.124,31.524,-52.638,1e-08,146.625,1.308,0.8,78.0,0.004,0.0,0.0,100.0,10.473,407.1,10.4,UAV,4.994675274517526,7.999956572723137,0.5877866649021191
UAV_019,1.0748,30.395,28.795,-54.303,1e-08,133.942,1.707,0.6,108.4,0.004,0.0,0.0,100.0,9.567,206.0,14.5,UAV,4.904845056491548,7.999956572723137,0.4700036292457356
UAV_000,1.7301,28.56,24.36,-56.32,1.07e-06,113.364,1.412,2.8,140.0,0.006,0.0,0.0,100.0,8.097,91.6,17.5,UAV,4.739386344107198,5.970615816432287,1.33500106673234
UAV_001,1.9952,27.521,24.921,-55.839,1.4e-06,115.967,1.813,0.1,-29.5,0.007,0.0,0.0,100.0,8.283,148.8,11.7,UAV,4.761891843731761,5.853871654111528,0.09531017980432487
UAV_002,1.6049,25.512,24.312,-57.544,1e-06,113.143,1.811,0.3,-33.3,0.005,0.0,0.0,100.0,8.082,175.1,18.5,UAV,4.737452048274633,5.9999995657057354,0.26236426446749106
UAV_003,1.6369,28.541,26.241,-54.83,1e-08,122.085,1.211,0.5,-106.9,0.005,0.0,0.0,100.0,8.72,332.3,18.2,UAV,4.81287517361311,7.999956572723137,0.4054651081081644
UAV_004,0.707,37.332,34.932,-51.034,1e-08,162.465,1.305,1.4,-9.0,0.002,0.0,0.0,100.0,11.605,135.9,12.1,UAV,5.09659890014335,7.999956572723137,0.8754687373538999
UAV_005,1.4881,25.168,23.768,-58.216,1.43e-06,110.623,1.61,0.8,-68.3,0.005,0.0,0.0,100.0,7.902,379.2,10.9,UAV,4.71512712190289,5.8446636588326095,0.5877866649021191
UAV_006,1.8722,23.274,20.974,-57.863,1.24e-06,97.705,1.012,0.8,-85.5,0.006,0.0,0.0,100.0,6.979,411.2,18.0,UAV,4.592135603717631,5.90657796460042,0.5877866649021191
UAV_007,0.665,37.65,36.45,-50.275,1e-08,169.52,1.204,0.3,109.7,0.002,12.0,0.215,100.0,12.109,80.2,16.7,UAV,5.13885259189701,7.999956572723137,0.26236426446749106
UAV_008,2.0319000000000003,21.763,16.763,-59.219,1.06e-06,78.38,1.314,1.0,20.2,0.007,0.0,0.0,93.67,5.599,94.9,13.4,UAV,4.37424644735492,5.974693725023648,0.6931471805599453
UAV_009,1.0583,27.128,25.028,-56.336,1e-08,116.463,1.907,2.2,107.0,0.004,0.0,0.0,100.0,8.319,251.1,14.7,UAV,4.766123390377786,7.999956572723137,1.1631508098056809
UAV_010,1.3727,30.069,27.469,-55.465,1e-08,127.787,1.209,0.5,-41.6,0.005,0.0,0.0,100.0,9.128,157.4,17.9,UAV,4.85815987689929,7.999956572723137,0.4054651081081644
UAV_011,1.4376,29.968,27.068,-54.316,1e-08,125.924,1.51,0.4,-1.4,0.005,0.0,0.0,100.0,8.995,176.9,12.2,UAV,4.843588482133916,7.999956572723137,0.33647223662121295
UAV_012,1.6281,32.187,28.687,-53.706,1e-08,133.444,1.611,1.0,94.6,0.005,0.0,0.0,100.0,9.532,440.8,12.5,UAV,4.901147755463979,7.999956572723137,0.6931471805599453
UAV_013,1.7984,21.923,17.423,-58.238,1.48e-06,81.392,1.712,0.8,-39.5,0.006,0.0,0.0,95.981,5.814,282.2,12.2,UAV,4.411488344823501,5.829737991162924,0.5877866649021191
UAV_014,1.6941,29.542,27.142,-54.329,1e-08,126.268,1.011,2.2,140.2,0.006,0.0,0.0,100.0,9.019,240.9,18.9,UAV,4.846295099258024,7.999956572723137,1.1631508098056809
UAV_015,2.1782,27.359,24.759,-56.22,1.12e-06,115.214,1.915,2.8,36.8,0.007,0.0,0.0,100.0,8.23,373.7,14.4,UAV,4.755433319088157,5.950781589567061,1.33500106673234
UAV_016,1.2404000000000002,35.25,31.35,-52.275,1e-08,145.812,1.908,1.4,-53.0,0.004,0.0,0.0,100.0,10.415,429.0,11.6,UAV,4.9891528567087775,7.999956572723137,0.8754687373538999
UAV_017,0.5165,41.059,38.359,-50.47,1e-08,178.4,1.003,1.9,-110.9,0.002,0.0,0.0,100.0,12.743,250.2,14.7,UAV,5.1896179496246955,7.999956572723137,1.0647107369924282
UAV_018,1.2912,32.901,31.201,-52.849,1e-08,145.123,1.309,0.1,140.2,0.004,0.0,0.0,100.0,10.366,419.8,18.7,UAV,4.984448732786675,7.999956572723137,0.09531017980432487
UAV_019,1.0455,32.934,31.534,-52.833,1e-08,146.671,1.507,1.4,77.7,0.003,0.0,0.0,100.0,10.477,205.1,10.4,UAV,4.994986826318919,7.999956572723137,0.8754687373538999
UAV_000,1.7381,23.719,20.119,-58.94,1.07e-06,93.764,1.712,2.1,114.4,0.006,0.0,0.0,100.0,6.697,93.2,14.3,UAV,4.551389590303444,5.970615816432287,1.1314021114911006
UAV_001,1.8485,27.084,24.284,-55.558,1.27e-06,113.015,1.212,0.9,-50.2,0.006,0.0,0.0,100.0,8.072,170.3,19.9,UAV,4.736330018686114,5.8961959370800185,0.6418538861723948
UAV_002,1.7046,29.389,26.789,-54.906,1e-08,124.628,1.411,2.9,31.5,0.006,0.0,0.0,100.0,8.902,198.2,17.5,UAV,4.833325159125218,7.999956572723137,1.3609765531356006
UAV_003,1.4737,24.153,20.453,-58.424,1.09e-06,95.301,1.81,1.1,-108.6,0.005,0.0,0.0,100.0,6.807,313.3,18.5,UAV,4.567478702966156,5.962573103624255,0.7419373447293773
UAV_004,0.8148,34.2,32.5,-52.5,1e-08,151.16,1.505,2.7,-8.2,0.003,0.0,0.0,100.0,10.797,129.9,11.1,UAV,5.02493259879708,7.999956572723137,1.308332819650179
UAV_005,1.3745999999999998,35.157,32.057,-52.721,1e-08,149.102,1.009,1.5,-73.9,0.005,0.0,0.0,100.0,10.65,371.1,11.8,UAV,5.011315063001013,7.999956572723137,0.9162907318741551
UAV_006,2.0054000000000003,23.877,22.277,-58.062,1.06e-06,103.722,1.213,2.8,-70.3,0.007,0.0,0.0,100.0,7.409,448.5,14.8,UAV,4.6513092199677795,5.974693725023648,1.33500106673234
UAV_007,0.665,37.35,33.55,-51.925,1e-08,156.038,1.104,1.5,109.7,0.002,12.0,0.215,100.0,11.146,80.2,16.7,UAV,5.056487814278345,7.999956572723137,0.9162907318741551
UAV_008,2.1186,27.5,25.8,-56.65,1e-08,120.041,1.814,0.5,19.1,0.007,0.0,0.0,100.0,8.574,87.9,12.7,UAV,4.796129331177632,7.999956572723137,0.4054651081081644
UAV_009,1.2405,28.449,25.149,-55.775,1e-08,117.022,1.708,0.8,135.4,0.004,0.0,0.0,100.0,8.359,257.3,18.6,UAV,4.770871047765728,7.999956572723137,0.5877866649021191
UAV_010,1.2899,25.41,21.41,-56.995,1.26e-06,99.715,1.509,0.1,29.3,0.004,0.0,0.0,100.0,7.122,160.3,12.6,UAV,4.612294745930387,5.899629110204414,0.09531017980432487
UAV_011,1.5968,29.156,26.756,-56.022,1e-08,124.477,1.111,0.3,-1.9,0.005,0.0,0.0,100.0,8.891,168.8,16.2,UAV,4.832122474844131,7.999956572723137,0.26236426446749106
UAV_012,1.4912,33.15,28.55,-53.425,1e-08,132.806,1.91,1.9,-125.7,0.005,0.0,0.0,100.0,9.486,405.3,16.6,UAV,4.896390989738036,7.999956572723137,1.0647107369924282
UAV_013,1.8769,29.052,27.152,-55.074,1e-08,126.314,1.813,0.1,54.4,0.006,0.0,0.0,100.0,9.022,281.0,16.8,UAV,4.8466564759500175,7.999956572723137,0.09531017980432487
UAV_014,1.8234,27.003,24.903,-57.198,1.2e-06,115.883,1.012,2.9,-123.2,0.006,0.0,0.0,100.0,8.277,242.4,16.6,UAV,4.7611734344641725,5.920818392040458,1.3609765531356006
UAV_015,2.1989,23.677,21.077,-59.062,1.43e-06,98.178,1.815,1.8,-77.4,0.007,0.0,0.0,100.0,7.013,297.2,13.0,UAV,4.596916215501746,5.8446636588326095,1.0296194171811583
UAV_016,1.4098,28.238,23.638,-55.581,1.18e-06,110.021,1.309,1.4,-83.2,0.005,0.0,0.0,100.0,7.859,438.6,18.2,UAV,4.7097193726075055,5.928117624647859,0.8754687373538999
UAV_017,0.6271,35.374,32.774,-52.913,1e-08,152.434,1.404,2.2,-141.8,0.002,0.0,0.0,100.0,10.888,237.9,18.8,UAV,5.033270507138043,7.999956572723137,1.1631508098056809
UAV_018,1.3816,33.113,32.013,-54.343,1e-08,148.898,1.709,0.2,78.0,0.005,0.0,0.0,100.0,10.636,426.9,10.4,UAV,5.009955062791391,7.999956572723137,0.18232155679395462
UAV_019,1.0219,28.533,27.333,-55.434,1e-08,127.153,1.707,1.8,102.4,0.003,0.0,0.0,100.0,9.082,204.0,13.7,UAV,4.8532248626023975,7.999956572723137,1.0296194171811583
UAV_000,1.7602,26.41,24.31,-57.295,1.07e-06,113.132,1.412,2.6,124.8,0.006,0.0,0.0,100.0,8.081,94.9,15.6,UAV,4.737355673288249,5.970615816432287,1.2809338454620645
UAV_001,1.7529,27.946,24.146,-55.527,1.44e-06,112.373,1.512,2.2,-34.8,0.006,0.0,0.0,100.0,8.027,185.1,13.8,UAV,4.730683267706385,5.841637206311465,1.1631508098056809
UAV_002,1.6211,23.825,21.525,-58.088,1.1e-06,100.248,1.011,0.9,-26.1,0.005,0.0,0.0,100.0,7.161,179.0,14.5,UAV,4.617572952705134,5.958606920028789,0.6418538861723948
UAV_003,1.3489,26.121,21.121,-57.039,1.14e-06,98.384,1.909,1.6,-85.7,0.004,0.0,0.0,100.0,7.027,298.3,14.6,UAV,4.598991134911376,5.943094767703623,0.9555114450274365
UAV_004,0.9684,33.8,31.0,-54.1,1e-08,144.186,1.006,1.1,-11.6,0.003,0.0,0.0,100.0,10.299,121.4,15.7,UAV,4.978015679009329,7.999956572723137,0.7419373447293773
UAV_005,1.2495,29.486,26.386,-55.757,1e-08,122.761,1.008,2.4,-82.0,0.004,0.0,0.0,100.0,8.769,362.0,13.1,UAV,4.818352286387305,7.999956572723137,1.2237754316221157
UAV_006,2.1425,20.503,17.603,-59.349,1.22e-06,82.213,1.114,1.1,-71.2,0.007,0.0,0.0,96.609,5.872,486.2,15.0,UAV,4.421403585621403,5.913639813346314,0.7419373447293773
UAV_007,0.5013,33.956,30.156,-52.522,1e-08,140.265,1.903,0.5,100.5,0.002,12.0,0.162,100.0,10.019,94.8,19.3,UAV,4.950637559078559,7.999956572723137,0.4054651081081644
UAV_008,2.0319000000000003,28.663,24.663,-56.169,1.09e-06,114.768,1.014,1.0,-19.1,0.007,0.0,0.0,100.0,8.198,94.9,12.7,UAV,4.751588188435692,5.962573103624255,0.6931471805599453
UAV_009,1.2405,30.549,26.549,-54.125,1e-08,123.516,1.208,3.0,135.4,0.004,0.0,0.0,100.0,8.823,257.3,18.6,UAV,4.824434221703763,7.999956572723137,1.3862943611198906
UAV_010,1.1807,27.578,22.678,-57.011,1.35e-06,105.578,1.208,0.5,43.7,0.004,0.0,0.0,100.0,7.541,164.7,18.8,UAV,4.668877111445804,5.869665909805497,0.4054651081081644
UAV_011,1.7722,28.651,26.851,-56.575,1e-08,124.916,1.112,0.7,-2.1,0.006,0.0,0.0,100.0,8.923,159.8,17.8,UAV,4.835615017963774,7.999956572723137,0.5306282510621704
UAV_012,1.6314000000000002,31.169,26.369,-54.815,1e-08,122.683,1.311,0.6,128.7,0.005,0.0,0.0,100.0,8.763,441.7,17.0,UAV,4.817721840689827,7.999956572723137,0.4700036292457356
UAV_013,1.808,26.477,22.677,-56.762,1.41e-06,105.572,1.312,3.0,-47.2,0.006,0.0,0.0,100.0,7.541,282.0,14.6,UAV,4.668820813064367,5.850780579334458,1.3862943611198906
UAV_014,1.7255,25.383,23.283,-58.309,1.15e-06,108.376,1.412,2.1,92.8,0.006,0.0,0.0,100.0,7.741,241.2,12.5,UAV,4.694791487493125,5.939301781999177,1.1314021114911006
UAV_015,2.1794,23.654,19.854,-57.573,1.48e-06,92.544,1.815,0.9,72.0,0.007,0.0,0.0,100.0,6.61,368.4,12.1,UAV,4.538431913838017,5.829737991162924,0.6418538861723948
UAV_016,1.5676,33.116,31.416,-53.142,1e-08,146.121,1.01,1.1,-76.3,0.005,0.0,0.0,100.0,10.437,447.5,16.7,UAV,4.991255377445341,7.999956572723137,0.7419373447293773
