UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_004,0.739,14.741,9.841,-63.33,0.001,255.857,1.369,0.2,13.7,0.0025,0.0,0.0,69.44,3.41,5G_NR
UE_005,0.43,23.318,16.118,-58.541,1e-07,404.195,1.143,1.2,1.2,0.0014,0.0,0.0,91.41,5.39,5G_NR
UE_006,0.364,24.374,16.224,-58.213,1e-07,406.752,1.431,1.7,46.0,0.0012,0.0,0.0,91.78,5.42,5G_NR
UE_007,0.392,19.918,12.818,-60.641,1e-05,324.855,1.479,2.5,6.4,0.0013,0.0,0.0,79.86,4.33,5G_NR
UE_008,0.733,12.494,5.444,-64.453,0.001,162.802,1.168,2.5,5.6,0.0024,0.0,0.0,54.05,2.17,5G_NR
UE_009,0.366,18.384,12.084,-61.308,1e-05,307.565,1.357,0.0,103.4,0.0012,0.0,0.0,77.29,4.1,5G_NR
UE_010,0.508,13.046,5.396,-62.977,0.001,161.873,1.111,0.9,-9.6,0.0017,0.0,0.0,53.88,2.16,5G_NR
UE_011,0.269,32.367,27.317,-54.617,0.0,680.78,1.517,1.1,104.9,0.0009,0.0,0.0,100.0,9.08,5G_NR
UE_012,0.777,3.804,-0.996,-67.498,0.1,63.3,1.253,38.0,-21.6,0.0026,0.0,0.0,31.51,0.84,5G_NR
UE_013,0.395,23.649,19.399,-58.476,1e-07,484.546,1.194,1.1,-125.8,0.0013,0.0,0.0,100.0,6.46,5G_NR
UE_014,0.602,13.397,8.547,-63.801,0.001,227.096,1.2,1.9,1.6,0.002,0.0,0.0,64.91,3.03,5G_NR
UE_015,0.572,18.412,13.862,-60.594,1e-05,349.73,1.507,1.9,-149.4,0.0019,0.0,0.0,83.52,4.66,5G_NR
UE_016,0.469,19.348,13.348,-59.526,1e-05,337.441,1.362,2.7,60.6,0.0016,0.0,0.0,81.72,4.5,5G_NR
UE_017,0.54,16.348,13.448,-61.026,1e-05,339.825,1.374,2.0,90.7,0.0018,0.0,0.0,82.07,4.53,5G_NR
UE_018,0.499,13.657,8.357,-63.672,0.001,222.95,1.13,0.6,-89.0,0.0017,0.0,0.0,64.25,2.97,5G_NR
UE_019,0.406,22.707,19.607,-59.546,1e-07,489.68,1.096,0.9,100.7,0.0014,16.0,0.01,100.0,6.53,5G_NR
UE_000,0.505,15.247,7.347,-63.076,0.001,201.346,1.48,2.3,37.8,0.0017,0.0,0.0,60.72,2.68,5G_NR
UE_001,0.49,18.029,10.129,-61.385,1e-05,262.394,1.104,0.9,66.9,0.0016,0.0,0.0,70.45,3.5,5G_NR
UE_002,0.122,42.685,39.035,-49.258,0.0,972.548,1.092,1.0,99.0,0.0004,0.0,0.0,100.0,12.97,5G_NR
UE_003,0.332,20.434,16.234,-59.483,1e-07,407.011,1.273,0.6,18.2,0.0011,0.0,0.0,91.82,5.43,5G_NR
UE_004,1.021,2.675,-2.575,-68.663,0.1,47.609,1.197,33.0,13.7,0.0034,0.0,0.0,25.99,0.63,5G_NR
UE_005,0.4,21.537,18.387,-59.532,1e-07,459.649,1.445,2.6,1.2,0.0013,0.0,0.0,99.35,6.13,5G_NR
UE_006,0.327,22.922,18.822,-58.439,1e-07,470.338,1.063,2.8,46.0,0.0011,0.0,0.0,100.0,6.27,5G_NR
UE_007,0.383,25.852,19.902,-58.074,1e-07,496.942,1.428,1.3,6.4,0.0013,0.0,0.0,100.0,6.63,5G_NR
UE_008,0.713,8.481,1.931,-64.96,0.01,101.703,1.111,7.0,5.6,0.0024,0.0,0.0,41.76,1.36,5G_NR
UE_009,0.4,15.857,11.657,-62.572,1e-05,297.565,1.155,0.0,103.4,0.0013,0.0,0.0,75.8,3.97,5G_NR
UE_010,0.481,20.979,15.979,-59.411,1e-05,400.8,1.508,2.6,-9.6,0.0016,0.0,0.0,90.93,5.34,5G_NR
UE_011,0.384,21.829,15.379,-58.985,1e-05,386.255,1.378,2.6,104.9,0.0013,0.0,0.0,88.83,5.15,5G_NR
UE_012,0.608,12.236,8.436,-63.182,0.001,224.665,1.546,0.3,-21.6,0.002,0.0,0.0,64.52,3.0,5G_NR
UE_013,0.361,18.8,10.15,-61.6,1e-05,262.852,1.436,0.3,-125.8,0.0012,0.0,0.0,70.52,3.5,5G_NR
UE_014,0.589,12.732,4.832,-63.234,0.001,151.138,1.294,5.0,1.6,0.002,0.0,0.0,51.91,2.02,5G_NR
UE_015,0.595,15.848,11.598,-61.676,1e-05,296.205,1.554,0.1,149.4,0.002,0.0,0.0,75.59,3.95,5G_NR
UE_016,0.457,24.398,21.048,-58.401,1e-07,525.238,1.421,2.8,60.6,0.0015,0.0,0.0,100.0,7.0,5G_NR
UE_017,0.554,13.401,9.901,-63.4,0.001,257.214,1.305,1.9,90.7,0.0018,0.0,0.0,69.65,3.43,5G_NR
UE_018,0.633,14.441,8.391,-63.18,0.001,223.691,1.278,2.5,-89.0,0.0021,0.0,0.0,64.37,2.98,5G_NR
UE_019,0.441,19.06,15.11,-59.67,1e-05,379.732,1.204,0.6,100.7,0.0015,16.0,0.01,87.88,5.06,5G_NR
UE_000,0.47,14.139,6.039,-62.631,0.001,174.507,1.337,0.8,37.8,0.0016,0.0,0.0,56.14,2.33,5G_NR
UE_001,0.429,20.559,14.959,-60.421,1e-05,376.089,1.403,2.9,66.9,0.0014,0.0,0.0,87.36,5.01,5G_NR
UE_002,0.184,38.964,33.264,-51.118,0.0,828.798,1.293,1.4,99.0,0.0006,0.0,0.0,100.0,11.05,5G_NR
UE_003,0.403,15.77,10.77,-62.015,1e-05,277.032,1.28,0.6,18.2,0.0013,0.0,0.0,72.7,3.69,5G_NR
UE_004,0.765,5.091,-0.909,-67.054,0.1,64.272,1.247,22.0,13.7,0.0026,0.0,0.0,31.82,0.86,5G_NR
UE_005,0.371,19.841,14.291,-60.98,1e-05,360.0,1.167,2.2,1.2,0.0012,0.0,0.0,85.02,4.8,5G_NR
UE_006,0.29,24.622,17.722,-57.089,1e-07,443.351,1.059,0.3,46.0,0.001,0.0,0.0,97.03,5.91,5G_NR
UE_007,0.374,23.364,18.014,-57.718,1e-07,450.514,1.177,1.2,6.4,0.0012,0.0,0.0,98.05,6.01,5G_NR
UE_008,0.693,6.756,2.206,-66.722,0.01,105.932,1.249,8.0,5.6,0.0023,0.0,0.0,42.72,1.41,5G_NR
UE_009,0.681,15.469,11.469,-62.365,1e-05,293.198,1.108,1.8,103.4,0.0023,0.0,0.0,75.14,3.91,5G_NR
UE_010,0.454,24.477,21.877,-58.262,1e-07,545.742,1.39,2.0,-9.6,0.0015,0.0,0.0,100.0,7.28,5G_NR
UE_011,0.367,26.949,23.499,-56.925,0.0,585.96,1.077,2.9,104.9,0.0012,0.0,0.0,100.0,7.81,5G_NR
UE_012,0.655,15.492,10.642,-61.854,1e-05,274.09,1.09,2.3,-21.6,0.0022,0.0,0.0,72.25,3.65,5G_NR
UE_013,0.365,24.2,17.85,-57.3,1e-07,446.494,1.502,0.2,-125.8,0.0012,0.0,0.0,97.48,5.95,5G_NR
UE_014,0.575,13.043,6.593,-64.179,0.001,185.695,1.128,1.2,1.6,0.0019,0.0,0.0,58.07,2.48,5G_NR
UE_015,0.663,9.929,2.629,-64.736,0.01,112.629,1.236,5.0,149.4,0.0022,0.0,0.0,44.2,1.5,5G_NR
UE_016,0.453,15.706,12.106,-62.947,1e-05,308.079,1.325,1.6,60.6,0.0015,0.0,0.0,77.37,4.11,5G_NR
UE_017,0.452,13.535,8.635,-62.633,0.001,229.018,1.23,2.0,90.7,0.0015,0.0,0.0,65.22,3.05,5G_NR
UE_018,0.769,4.919,-0.031,-67.741,0.1,74.61,1.352,35.0,-89.0,0.0026,0.0,0.0,34.89,0.99,5G_NR
UE_019,0.504,21.471,18.321,-60.264,1e-07,458.048,1.09,1.3,100.7,0.0017,16.0,0.01,99.12,6.11,5G_NR
UE_000,0.436,20.304,15.704,-59.048,1e-05,394.118,1.104,1.4,37.8,0.0015,0.0,0.0,89.96,5.25,5G_NR
UE_001,0.461,17.228,12.678,-60.986,1e-05,321.556,1.291,1.1,66.9,0.0015,0.0,0.0,79.37,4.29,5G_NR
UE_002,0.286,26.248,17.898,-56.676,1e-07,447.667,1.274,2.1,99.0,0.001,0.0,0.0,97.64,5.97,5G_NR
UE_003,0.48,22.516,15.916,-58.342,1e-05,399.264,1.268,2.8,18.2,0.0016,0.0,0.0,90.7,5.32,5G_NR
UE_004,0.747,12.641,4.491,-63.179,0.001,144.814,1.53,9.0,13.7,0.0025,0.0,0.0,50.72,1.93,5G_NR
UE_005,0.342,27.037,21.287,-56.881,1e-07,531.165,1.444,0.3,1.2,0.0011,0.0,0.0,100.0,7.08,5G_NR
UE_006,0.254,25.795,21.495,-57.903,1e-07,536.295,1.37,2.0,46.0,0.0008,0.0,0.0,100.0,7.15,5G_NR
UE_007,0.365,27.937,22.987,-56.031,0.0,573.26,1.172,2.9,6.4,0.0012,0.0,0.0,100.0,7.64,5G_NR
UE_008,0.674,12.091,5.341,-63.055,0.001,160.814,1.372,0.1,5.6,0.0022,0.0,0.0,53.69,2.14,5G_NR
UE_009,0.511,13.908,9.658,-64.046,0.001,251.737,1.391,1.4,103.4,0.0017,0.0,0.0,68.8,3.36,5G_NR
UE_010,0.428,16.79,10.09,-61.805,1e-05,261.501,1.158,1.0,-9.6,0.0014,0.0,0.0,70.32,3.49,5G_NR
UE_011,0.372,23.312,18.462,-57.644,1e-07,461.5,1.482,2.6,104.9,0.0012,0.0,0.0,99.62,6.15,5G_NR
UE_012,0.704,6.085,-1.165,-67.558,0.1,61.453,1.145,34.0,-21.6,0.0023,0.0,0.0,30.92,0.82,5G_NR
UE_013,0.498,11.637,3.537,-63.681,0.01,127.801,1.235,2.0,-125.8,0.0017,0.0,0.0,47.38,1.7,5G_NR
UE_014,0.642,10.795,2.545,-65.202,0.01,111.289,1.269,5.0,1.6,0.0021,0.0,0.0,43.91,1.48,5G_NR
UE_015,0.462,17.667,11.567,-61.067,1e-05,295.467,1.356,1.3,149.4,0.0015,0.0,0.0,75.48,3.94,5G_NR
UE_016,0.456,16.73,11.93,-61.535,1e-05,303.947,1.321,1.2,60.6,0.0015,0.0,0.0,76.75,4.05,5G_NR
UE_017,0.354,23.823,17.623,-58.589,1e-07,440.914,1.43,2.8,90.7,0.0012,0.0,0.0,96.68,5.88,5G_NR
UE_018,0.906,12.186,7.936,-63.107,0.001,213.861,1.461,0.4,-89.0,0.003,0.0,0.0,62.78,2.85,5G_NR
UE_019,0.584,12.554,5.254,-63.623,0.001,159.142,1.208,1.9,100.7,0.0019,16.0,0.01,53.39,2.12,5G_NR
UE_000,0.403,17.784,10.984,-60.808,1e-05,281.97,1.08,0.6,37.8,0.0013,0.0,0.0,73.45,3.76,5G_NR
UE_001,0.773,14.342,9.042,-63.229,0.001,237.995,1.162,0.2,66.9,0.0026,0.0,0.0,66.65,3.17,5G_NR
UE_002,0.398,25.936,19.836,-56.832,1e-07,495.33,1.275,2.4,99.0,0.0013,0.0,0.0,100.0,6.6,5G_NR
UE_003,0.561,20.64,15.04,-59.88,1e-05,378.046,1.456,0.4,18.2,0.0019,0.0,0.0,87.64,5.04,5G_NR
UE_004,0.729,7.625,0.475,-66.487,0.01,81.083,1.148,7.0,13.7,0.0024,0.0,0.0,36.66,1.08,5G_NR
UE_005,0.313,27.603,21.103,-56.799,1e-07,526.604,1.116,1.2,1.2,0.001,0.0,0.0,100.0,7.02,5G_NR
UE_006,0.22,35.235,29.485,-51.783,0.0,734.719,1.187,0.2,46.0,0.0007,0.0,0.0,100.0,9.8,5G_NR
UE_007,0.356,27.284,23.934,-57.258,0.0,596.742,1.281,0.8,6.4,0.0012,0.0,0.0,100.0,7.96,5G_NR
UE_008,0.654,12.163,3.563,-63.819,0.01,128.243,1.465,3.0,5.6,0.0022,0.0,0.0,47.47,1.71,5G_NR
UE_009,0.579,19.518,10.618,-59.641,1e-05,273.547,1.058,0.1,103.4,0.0019,0.0,0.0,72.16,3.65,5G_NR
UE_010,0.403,23.472,18.822,-59.164,1e-07,470.345,1.44,2.8,-9.6,0.0013,0.0,0.0,100.0,6.27,5G_NR
UE_011,0.397,22.236,14.786,-58.482,1e-05,371.92,1.285,1.4,104.9,0.0013,0.0,0.0,86.75,4.96,5G_NR
UE_012,0.754,13.044,8.794,-62.678,0.001,232.505,1.555,0.1,-21.6,0.0025,0.0,0.0,65.78,3.1,5G_NR
UE_013,0.434,23.84,18.29,-58.78,1e-07,457.27,1.123,0.7,-125.8,0.0014,0.0,0.0,99.01,6.1,5G_NR
UE_014,0.622,16.765,13.865,-62.518,1e-05,349.783,1.207,1.4,1.6,0.0021,0.0,0.0,83.53,4.66,5G_NR
UE_015,0.41,22.998,18.498,-58.801,1e-07,462.395,1.356,1.5,149.4,0.0014,0.0,0.0,99.74,6.17,5G_NR
UE_016,0.467,14.31,9.71,-62.845,0.001,252.918,1.182,0.2,60.6,0.0016,0.0,0.0,68.99,3.37,5G_NR
UE_017,0.267,29.374,25.624,-55.813,0.0,638.692,1.357,2.9,90.7,0.0009,0.0,0.0,100.0,8.52,5G_NR
UE_018,1.035,-0.603,-5.553,-70.701,0.1,26.579,1.508,27.0,-89.0,0.0034,0.0,0.0,15.57,0.35,5G_NR
UE_019,0.525,20.011,14.911,-60.594,1e-05,374.945,1.417,2.0,100.7,0.0017,16.0,0.01,87.19,5.0,5G_NR
UE_000,0.371,27.926,24.276,-56.437,0.0,605.222,1.432,1.8,37.8,0.0012,0.0,0.0,100.0,8.07,5G_NR
UE_001,0.573,17.266,10.666,-62.167,1e-05,274.645,1.407,2.2,66.9,0.0019,0.0,0.0,72.33,3.66,5G_NR
UE_002,0.514,17.995,11.995,-61.602,1e-05,305.486,1.151,2.2,99.0,0.0017,0.0,0.0,76.98,4.07,5G_NR
UE_003,0.592,19.136,14.836,-60.232,1e-05,373.127,1.309,0.5,-18.2,0.002,0.0,0.0,86.93,4.98,5G_NR
UE_004,0.711,6.338,-2.412,-66.631,0.1,49.072,1.441,34.0,13.7,0.0024,0.0,0.0,26.56,0.65,5G_NR
UE_005,0.284,27.465,23.765,-56.267,0.0,592.552,1.348,2.5,1.2,0.0009,0.0,0.0,100.0,7.9,5G_NR
UE_006,0.188,34.319,25.769,-53.441,0.0,642.305,1.054,1.6,46.0,0.0006,0.0,0.0,100.0,8.56,5G_NR
UE_007,0.348,21.486,17.086,-58.857,1e-07,427.795,1.355,0.8,6.4,0.0012,0.0,0.0,94.8,5.7,5G_NR
UE_008,0.634,14.631,9.431,-62.985,0.001,246.645,1.443,1.6,5.6,0.0021,0.0,0.0,68.01,3.29,5G_NR
UE_009,0.586,18.047,11.047,-60.577,1e-05,283.41,1.469,2.0,103.4,0.002,0.0,0.0,73.66,3.78,5G_NR
UE_010,0.378,26.332,20.832,-56.734,1e-07,519.91,1.533,2.8,-9.6,0.0013,0.0,0.0,100.0,6.93,5G_NR
UE_011,0.44,21.831,14.781,-58.685,1e-05,371.794,1.489,0.9,104.9,0.0015,0.0,0.0,86.73,4.96,5G_NR
UE_012,0.766,4.877,1.277,-67.062,0.01,92.072,1.212,6.0,-21.6,0.0026,0.0,0.0,39.47,1.23,5G_NR
UE_013,0.346,23.216,17.666,-58.192,1e-07,441.978,1.51,0.0,-125.8,0.0012,0.0,0.0,96.83,5.89,5G_NR
UE_014,0.537,17.392,10.292,-60.504,1e-05,266.087,1.389,1.8,1.6,0.0018,0.0,0.0,71.02,3.55,5G_NR
UE_015,0.288,22.971,19.821,-58.614,1e-07,494.96,1.294,2.8,149.4,0.001,0.0,0.0,100.0,6.6,5G_NR
UE_016,0.485,23.093,16.343,-58.353,1e-07,409.666,1.214,1.9,60.6,0.0016,0.0,0.0,92.2,5.46,5G_NR
UE_017,0.202,34.142,27.092,-52.229,0.0,675.191,1.19,2.7,90.7,0.0007,0.0,0.0,100.0,9.0,5G_NR
UE_018,0.938,2.585,-4.265,-68.608,0.1,34.42,1.434,26.0,89.0,0.0031,0.0,0.0,20.07,0.46,5G_NR
UE_019,0.552,11.674,4.974,-63.263,0.001,153.807,1.38,8.0,100.7,0.0018,0.0,0.0,52.41,2.05,5G_NR
UE_000,0.341,20.03,13.58,-59.785,1e-05,342.982,1.314,0.8,37.8,0.0011,0.0,0.0,82.53,4.57,5G_NR
UE_001,0.646,7.879,3.879,-66.16,0.01,133.778,1.495,6.0,66.9,0.0022,0.0,0.0,48.58,1.78,5G_NR
UE_002,0.631,10.411,4.461,-65.194,0.001,144.259,1.448,9.0,99.0,0.0021,0.0,0.0,50.61,1.92,5G_NR
UE_003,0.51,15.972,7.922,-62.514,0.001,213.567,1.461,0.2,-18.2,0.0017,0.0,0.0,62.73,2.85,5G_NR
UE_004,0.693,11.783,4.783,-63.408,0.001,150.224,1.264,2.0,13.7,0.0023,0.0,0.0,51.74,2.0,5G_NR
UE_005,0.255,30.335,24.235,-55.133,0.0,604.209,1.41,1.3,1.2,0.0008,0.0,0.0,100.0,8.06,5G_NR
UE_006,0.159,44.458,39.208,-47.071,0.0,976.862,1.491,1.1,46.0,0.0005,0.0,0.0,100.0,13.02,5G_NR
UE_007,0.339,27.021,19.621,-57.089,1e-07,490.024,1.089,2.9,6.4,0.0011,0.0,0.0,100.0,6.53,5G_NR
UE_008,0.615,10.876,5.926,-64.662,0.001,172.256,1.231,2.8,5.6,0.002,0.0,0.0,55.74,2.3,5G_NR
UE_009,0.545,11.311,7.661,-63.844,0.001,207.984,1.3,2.7,103.4,0.0018,0.0,0.0,61.81,2.77,5G_NR
UE_010,0.354,26.454,20.604,-57.573,1e-07,514.287,1.265,2.5,-9.6,0.0012,0.0,0.0,100.0,6.86,5G_NR
UE_011,0.476,18.39,13.14,-60.505,1e-05,332.494,1.163,1.6,-104.9,0.0016,0.0,0.0,80.99,4.43,5G_NR
UE_012,1.102,7.131,3.081,-66.034,0.01,120.057,1.285,8.0,-21.6,0.0037,0.0,0.0,45.79,1.6,5G_NR
UE_013,0.227,28.036,23.736,-56.282,0.0,591.833,1.058,1.1,-125.8,0.0008,0.0,0.0,100.0,7.89,5G_NR
UE_014,0.526,10.709,6.759,-64.846,0.001,189.1,1.103,2.7,1.6,0.0018,0.0,0.0,58.66,2.52,5G_NR
UE_015,0.178,40.164,34.964,-50.618,0.0,871.15,1.228,1.4,149.4,0.0006,0.0,0.0,100.0,11.62,5G_NR
UE_016,0.51,13.648,6.798,-63.476,0.001,189.897,1.286,2.1,60.6,0.0017,0.0,0.0,58.79,2.53,5G_NR
UE_017,0.186,32.364,25.714,-53.118,0.0,640.953,1.489,0.1,90.7,0.0006,0.0,0.0,100.0,8.55,5G_NR
UE_018,0.848,12.833,4.833,-63.583,0.001,151.164,1.51,8.0,89.0,0.0028,0.0,0.0,51.92,2.02,5G_NR
UE_019,0.602,8.521,4.871,-65.739,0.001,151.873,1.34,2.0,100.7,0.002,0.0,0.0,52.05,2.02,5G_NR
UE_000,0.313,27.183,22.333,-55.608,0.0,557.046,1.086,2.4,37.8,0.001,0.0,0.0,100.0,7.43,5G_NR
UE_001,0.724,8.985,5.935,-65.508,0.001,172.434,1.407,1.5,66.9,0.0024,0.0,0.0,55.77,2.3,5G_NR
UE_002,0.749,6.659,1.809,-65.87,0.01,99.872,1.375,8.0,99.0,0.0025,0.0,0.0,41.33,1.33,5G_NR
UE_003,0.431,21.038,15.188,-59.081,1e-05,381.637,1.473,0.8,-18.2,0.0014,0.0,0.0,88.16,5.09,5G_NR
UE_004,0.675,15.369,11.069,-62.415,1e-05,283.928,1.398,1.6,13.7,0.0023,0.0,0.0,73.74,3.79,5G_NR
UE_005,0.226,27.132,20.432,-55.934,1e-07,510.016,1.378,0.7,1.2,0.0008,0.0,0.0,100.0,6.8,5G_NR
UE_006,0.137,44.818,38.418,-47.491,0.0,957.186,1.459,2.2,46.0,0.0005,0.0,0.0,100.0,12.76,5G_NR
UE_007,0.331,29.747,22.547,-55.027,0.0,562.342,1.443,2.8,6.4,0.0011,0.0,0.0,100.0,7.5,5G_NR
UE_008,0.959,2.57,-2.93,-68.615,0.1,44.54,1.111,32.0,5.6,0.0032,0.0,0.0,24.74,0.59,5G_NR
UE_009,0.517,16.274,10.224,-61.563,1e-05,264.551,1.342,2.9,103.4,0.0017,0.0,0.0,70.79,3.53,5G_NR
UE_010,0.331,24.161,16.411,-57.519,1e-07,411.326,1.483,2.7,-9.6,0.0011,0.0,0.0,92.44,5.48,5G_NR
UE_011,0.418,16.47,12.77,-61.565,1e-05,323.741,1.207,1.5,-104.9,0.0014,0.0,0.0,79.7,4.32,5G_NR
UE_012,0.647,8.882,2.432,-64.859,0.01,109.479,1.395,7.0,-21.6,0.0022,0.0,0.0,43.51,1.46,5G_NR
UE_013,0.108,50.662,46.312,-45.069,0.0,1153.831,1.216,1.4,-125.8,0.0004,0.0,0.0,100.0,15.38,5G_NR
UE_014,0.514,17.52,11.22,-60.54,1e-05,287.412,1.336,2.9,1.6,0.0017,0.0,0.0,74.27,3.83,5G_NR
UE_015,0.119,49.7,43.65,-45.05,0.0,1087.511,1.212,2.8,149.4,0.0004,0.0,0.0,100.0,14.5,5G_NR
UE_016,0.54,17.381,14.431,-60.71,1e-05,363.372,1.354,2.5,60.6,0.0018,0.0,0.0,85.51,4.84,5G_NR
UE_017,0.35,19.819,14.119,-59.491,1e-05,355.877,1.525,0.6,90.7,0.0012,0.0,0.0,84.42,4.75,5G_NR
UE_018,0.668,10.601,5.251,-64.5,0.001,159.085,1.392,2.1,89.0,0.0022,0.0,0.0,53.38,2.12,5G_NR
UE_019,0.67,15.321,11.021,-62.14,1e-05,282.804,1.357,0.2,100.7,0.0022,0.0,0.0,73.57,3.77,5G_NR
UE_000,0.274,33.231,26.581,-53.585,0.0,662.485,1.192,1.2,12.1,0.0009,0.0,0.0,100.0,8.83,5G_NR
UE_001,0.752,4.734,-0.516,-67.433,0.1,68.766,1.38,20.0,66.9,0.0025,0.0,0.0,33.19,0.92,5G_NR
UE_002,0.947,11.454,7.054,-65.173,0.001,195.216,1.285,0.0,99.0,0.0032,0.0,0.0,59.69,2.6,5G_NR
UE_003,0.357,21.909,15.209,-58.246,1e-05,382.131,1.276,0.8,-18.2,0.0012,0.0,0.0,88.23,5.1,5G_NR
UE_004,0.658,15.897,8.397,-62.651,0.001,223.827,1.371,1.7,13.7,0.0022,0.0,0.0,64.39,2.98,5G_NR
UE_005,0.198,31.975,25.525,-54.213,0.0,636.237,1.405,2.9,1.2,0.0007,0.0,0.0,100.0,8.48,5G_NR
UE_006,0.123,45.095,38.245,-46.752,0.0,952.874,1.237,1.6,46.0,0.0004,0.0,0.0,100.0,12.7,5G_NR
UE_007,0.322,25.97,20.72,-57.515,1e-07,517.14,1.527,1.4,6.4,0.0011,0.0,0.0,100.0,6.9,5G_NR
UE_008,0.576,10.455,4.605,-64.773,0.001,146.907,1.083,4.0,5.6,0.0019,0.0,0.0,51.12,1.96,5G_NR
UE_009,0.503,15.455,11.005,-61.472,1e-05,282.453,1.08,2.0,103.4,0.0017,0.0,0.0,73.52,3.77,5G_NR
UE_010,0.31,21.004,12.954,-59.498,1e-05,328.097,1.156,0.4,-9.6,0.001,0.0,0.0,80.34,4.37,5G_NR
UE_011,0.374,21.364,18.364,-59.718,1e-07,459.107,1.387,0.6,-104.9,0.0012,0.0,0.0,99.28,6.12,5G_NR
UE_012,0.588,12.508,4.008,-64.646,0.001,136.065,1.329,8.0,-21.6,0.002,0.0,0.0,49.03,1.81,5G_NR
UE_013,0.026,72.078,63.328,-34.561,0.0,1577.778,1.228,1.2,-125.8,0.0001,0.0,0.0,100.0,21.04,5G_NR
UE_014,0.504,15.565,10.715,-63.118,1e-05,275.761,1.34,2.9,1.6,0.0017,0.0,0.0,72.5,3.68,5G_NR
UE_015,0.175,42.284,38.984,-49.558,0.0,971.291,1.392,2.0,149.4,0.0006,0.0,0.0,100.0,12.95,5G_NR
UE_016,0.575,17.461,9.161,-61.369,0.001,240.634,1.533,0.2,60.6,0.0019,0.0,0.0,67.06,3.21,5G_NR
UE_017,0.242,35.968,31.568,-51.916,0.0,786.566,1.509,1.0,90.7,0.0008,0.0,0.0,100.0,10.49,5G_NR
UE_018,0.538,17.098,12.698,-62.251,1e-05,322.036,1.359,1.1,89.0,0.0018,0.0,0.0,79.44,4.29,5G_NR
UE_019,0.75,9.538,2.988,-64.831,0.01,118.508,1.195,2.0,100.7,0.0025,0.0,0.0,45.46,1.58,5G_NR
UE_000,0.235,31.828,26.278,-54.386,0.0,654.95,1.328,0.1,12.1,0.0008,0.0,0.0,100.0,8.73,5G_NR
UE_001,0.677,10.843,7.193,-64.878,0.001,198.112,1.393,1.5,66.9,0.0023,0.0,0.0,60.18,2.64,5G_NR
UE_002,0.965,10.092,6.442,-65.454,0.001,182.629,1.227,1.7,99.0,0.0032,0.0,0.0,57.55,2.44,5G_NR
UE_003,0.293,26.738,21.188,-56.531,1e-07,528.717,1.089,1.8,-18.2,0.001,0.0,0.0,100.0,7.05,5G_NR
UE_004,0.64,12.422,5.672,-63.689,0.001,167.244,1.314,0.3,13.7,0.0021,0.0,0.0,54.85,2.23,5G_NR
UE_005,0.171,38.337,31.937,-51.332,0.0,795.76,1.022,2.3,1.2,0.0006,0.0,0.0,100.0,10.61,5G_NR
UE_006,0.122,45.849,41.899,-48.075,0.0,1043.899,1.212,0.1,46.0,0.0004,0.0,0.0,100.0,13.92,5G_NR
UE_007,0.314,20.857,14.957,-59.071,1e-05,376.05,1.076,0.4,6.4,0.001,0.0,0.0,87.35,5.01,5G_NR
UE_008,0.556,18.783,12.083,-60.609,1e-05,307.538,1.066,1.8,5.6,0.0019,0.0,0.0,77.29,4.1,5G_NR
UE_009,0.501,21.745,16.145,-58.528,1e-07,404.836,1.195,0.6,103.4,0.0017,0.0,0.0,91.51,5.4,5G_NR
UE_010,0.29,24.896,17.846,-58.352,1e-07,446.397,1.294,2.7,-9.6,0.001,0.0,0.0,97.46,5.95,5G_NR
UE_011,0.348,25.664,18.714,-57.968,1e-07,467.683,1.48,1.2,-104.9,0.0012,0.0,0.0,100.0,6.24,5G_NR
UE_012,0.528,15.228,11.078,-62.186,1e-05,284.121,1.518,0.7,-21.6,0.0018,0.0,0.0,73.77,3.79,5G_NR
UE_013,0.136,40.571,36.271,-49.315,0.0,903.692,1.184,0.2,-125.8,0.0005,0.0,0.0,100.0,12.05,5G_NR
UE_014,0.494,13.011,7.311,-64.395,0.001,200.579,1.394,0.5,1.6,0.0016,0.0,0.0,60.59,2.67,5G_NR
UE_015,0.284,30.263,24.513,-55.668,0.0,611.12,1.143,2.3,149.4,0.0009,0.0,0.0,100.0,8.15,5G_NR
UE_016,0.614,12.446,8.196,-64.277,0.001,219.463,1.291,2.1,60.6,0.002,0.0,0.0,63.69,2.93,5G_NR
UE_017,0.137,38.634,33.584,-51.383,0.0,836.786,1.119,0.2,90.7,0.0005,0.0,0.0,100.0,11.16,5G_NR
UE_018,0.413,20.456,15.106,-59.672,1e-05,379.636,1.381,0.0,89.0,0.0014,0.0,0.0,87.87,5.06,5G_NR
UE_019,0.676,12.064,4.814,-64.368,0.001,150.792,1.113,8.0,100.7,0.0023,0.0,0.0,51.85,2.01,5G_NR
UE_000,0.196,33.34,30.79,-52.63,0.0,767.202,1.395,0.8,12.1,0.0007,0.0,0.0,100.0,10.23,5G_NR
UE_001,0.61,12.189,7.889,-64.405,0.001,212.855,1.476,2.6,66.9,0.002,0.0,0.0,62.61,2.84,5G_NR
